tweet_id,clean_text,intent
427837,MacBook Pro that came out in 2015. It’s all frozen,performance
2896150,"Thank you very much for answer me, mostly is battery usage, since new iOS reduced 50% I will send a DM. &lt;3",battery_charging
1576387,please fix the iPhone glitch that turns letters into a question mark #iPhone8Plus #frustrated #newphone #getittogether,device_hardware
1681711,why when I scroll down on my Instagram and Facebook on my iPhone X does it shoot back to the top on its own? Is it a setting?,device_hardware
1754122,"also I noticed the message button (right side locked screen) is missing again, it comes &amp; goes, which is weird",screen_display_keyboard
1875553,I just upgraded to iPhone 7 Plus from 6s. Air drop still does not work. I can’t even find one of my contacts that’s NEXT to me,device_hardware
2419758,Is it possible to change the email address for my apple id?,apple_id_icloud
2979066,"how come my emails disappear from my lock screen on my new iPhone X. Before I swipe up, when it recognises my face they disappear but other notifications stay there.",screen_display_keyboard
188483,Can we get good quality charger cables? These are really sad and unexpected quality standards. what to do with this,battery_charging
2545485,Yes I have. It's not working. &amp; won't update even if connected to iTunes.,app_store_itunes
1016907,"In text message bar disappear, phone continually freeze, app have to be closed and open again, phone shut off and back on, lose signal, etc",connectivity
1546773,the new update is horrendous for the battery on my iPhone ???? Any ideas on a fix ?,battery_charging
2686729,Im running iOS 11.1.2 I have an iPhone 6s Plus and this has been happening for about 7 months and the same thing happened to my moms as well and it happens in all modes even slow motion.,ios_update
2974420,"Since the last update, my work had turned into a brick basically. I've been buying iPhones since the first week the first one came out but not buying any more. Your updates are full of issues, my work doesn't even work.",device_hardware
2852319,"Hi , how can I enable the iOS 11 Screen Recording on my school's Shared iPads? The Control Center is hidden for Shared iPad users. Thanks!",screen_display_keyboard
2177965,"Setting up my #iPhone 7. It does not believe I have backed up to iCloud, which I have. It is not receiving any text messages, which is problematic. ??",apple_id_icloud
1521228,I cant log in my iCloud from a windows computer. The site says that it's not possible to verify my identity. Is the system ok?,apple_id_icloud
905951,I have a problem: a WhatsApp notification that is stuck has basically disabled my touchpad.,screen_display_keyboard
2333319,Three and airplane mode. Just like the other 1000 people screwed who can't charge my 1000.00 iPad,device_hardware
2367742,😡 damn you - your stupid update wiped out my AppleMusic playlists...frustrated!!,apple_music_media
2029687,"why are my messages being sent, but in my screen shows it's still trying to send and shows no delivery? And then deletes?",orders_products_warranty
1588806,". Why has the batter life on my iPhone 7 been garbage, pls assist",device_hardware
2548639,I am running iTunes 12.6.2.20 on Windows 7.,app_store_itunes
1568834,Same experience on my 6s Plus. I can watch the battery percentage drop whilst using Safari.,battery_charging
1655347,Can't switch to the US app store…😤 can't download the app &amp; have my 5 free coffees 🙄 c'mon I live in the US now🤷🏼‍♀️,app_store_itunes
261774,Hi. I have Medical ID set up via the Health App but I’m not seeing any sort of Emergency call option on the lock screen 😳🤔,screen_display_keyboard
2238942,you’re ruining new phone day! My reservation for iPhone X has disappeared from my applestore app today! 😢,device_hardware
2840400,yeah everything worked fine until the new iphone came out n new software updates. Now it works like shit,ios_update
1907451,"So, #ios11 made my 6s useless. Screen freezes, apps dont respond, everything is very slow. Thank you guys great work",performance
171781,There is a serious BO problem at the Bridgeport Village Apple Store. We left it was so bad.,performance
2966653,libero el parche que soluciona el problema de root sin password todos a actualizarlo YA!!!,apple_id_icloud
61405,I have updated to the latest version and now my phone is slower than ever!! What in the fuck??? Either give me my 700$ back or fix my phone. I want it to be as fast as it was the day I purchased it. And no memory is not full cause it’s the 64gb! Fix this,performance
2799425,just some of them! i didnt notice an order.,orders_products_warranty
390458,please help me! My phone was 60% charged &amp; it just randomly shut off &amp; it will not turn back on now. I tried to hard reset it and it doesnt work. I've had it on computer charger for over an hour and it is still not turning on PLEASE HELP ME I AM EXTREMELY STRESSED,battery_charging
2709157,"hardest things in life: figuring out where you wanna be, deciding where to eat, PUTING A FUCKING PDF INTO YOUR IPAD",device_hardware
1118107,my phone is lagging so much and i cant get shit done because it always decides to freeze. when are you guys going to fix this?,performance
2356528,you HAVE to fix this battery drain issue with IOS11!! 🙏🏻🙏🏻🙏🏻,battery_charging
1475387,My iPhone 7 dead after updating to iOS 11.1 What the fuck is this,ios_update
2835891,: Do you have a page/image showing basic Mac keyboard functions! New to Mac. Struggling.,screen_display_keyboard
394068,What’s up with battery life on iOS11? Down to 20% by lunch and hardly used. This renders very expensive phone useless.,battery_charging
1153401,We don't remember the security questions but we do know the password to the account,apple_id_icloud
1977522,I know y’all made my phone slow and glitchy since the new iPhone came out but can you please stop I can’t afford a new one 😭,performance
1007092,I updated it with the last update so whenever iOS 11.0.3 came out my battery life has been horrific,battery_charging
760498,"just tried the latest ios11 software update on my iPhone 7 and now my phone is stuck on the download screen, can you help???",screen_display_keyboard
2569731,Why won’t my phone play TV shows from when I have cell data enabled? It pulls the same crap with large podcasts,apple_music_media
654428,"I have read a couple of these kinds of articles, but I want this to work without having to attach a second monitor. I just want to set the resolution and then record my screen. And then upload to Youtube.",screen_display_keyboard
2852316,"My problem is still unsolved, my iPhone is as good as dead!",device_hardware
584761,"Sorry, but the #iPhone‘s #battery usage report is absolutely useless if it’s lying to me! What the hell is draining my battery so fast? Got that since the #iOS11 GM release! Betas before have been ok",battery_charging
1895645,I kept getting charged from apply on my card and I don’t buy anything ever soooo?,billing_payment_purchase
506493,I have PowerBeats 3 &amp; my Lexus NT all have had issues staying connecting to Bluetooth since I got my X. My Alta HR Fitbit won’t sync at all anymore even after restarting it. Please help.,connectivity
2695993,iPhone X. Phone app freezes every time I open. Won’t do nothing. Already did a soft reset,performance
2052688,How can I backup my iPhone to a USB flash drive do I need a computer for that?,device_hardware
2472935,when I try to remove my credit card off my iTunes account it doesn't let me save the changes it says an unknown error has occurred; I would like to remove my credit card please!,app_store_itunes
769024,Not getting consistent push notifications from since upgrading to iOS 11 Is this an issue with your APNs ?,ios_update
539997,"hi, Im having trouble with my iPhone 6s. a black screen with spinning wheel appears every 10 seconds. I did full reset",screen_display_keyboard
2422554,Omg. The new #iphone update makes me want to buy an .,device_hardware
1009306,This new software update has made me phone gan crackers sort it out please fellas,ios_update
2035376,"Got an iPhone 6+ that has become SO SLOW after iOS 11 upgrade. What to do? And don't say, ""Buy a new iPhone."" Will reset fix?",performance
816076,why does my Bluetooth come on when I turn my phone on or is there a way to change that,connectivity
2280249,"if my phone battery goes from 100% to 1% after a 10 minute phone call, would getting the battery replaced fix the issue? It's an Iphone6",battery_charging
554918,so i didn’t make this purchase but the dates don’t add up. #help,billing_payment_purchase
1976147,"My lock screen keeps going invisible. Started on iOS 11.0, fixed in 11.0.3, back in 11.1. Reboot only temporarily fixes. 🙁",screen_display_keyboard
2544522,"hi, buying a new MacBook, but want to start as a fresh machine! But want to transfer iTunes and photos from time machine??",app_store_itunes
2358636,I want a refund for my shitty laptop,billing_payment_purchase
1709927,iPhone 7plus and iOS 11.1,ios_update
706892,Any idea why my iphone’s performance has been terrible since the last update??,performance
1984024,iOS 11 is fucking atrocious.It won’t even let me set an alarm for in the morning 😂 ... sort your shit out,ios_update
1900041,"my Touch Bar is barely visible with daylight shining on it (e.g. from the window near my laptop), any way to brighten it?",screen_display_keyboard
42630,iPhone 8 plus and ios 11,ios_update
283600,I've restarted the phone three times. The wifi was also restarted.,connectivity
1875068,"I could fucking sue for this shitty fucking update... Ever since its been done, my phone has been fucked! Give me an iphone 8!!!!",device_hardware
2406786,why tf do I pay for Apple Care if I STILL GOTTA turn around and pay $150 to get my screen fixed ?,screen_display_keyboard
2555314,Yes. My iPhone has issues loading safari with WiFi and the WiFi signal is weaker after the update. Several apps run much slower or do not work at all (all updated yesterday).,connectivity
2401268,decides to update my iOS and now idk where TF my music went?!,apple_music_media
612978,This didnt work for my iPhone X. Any other suggestions?,device_hardware
875919,Can’t get the 7 plus to work! Going back to android! iPhones are overrated &amp; overpriced.Prepaid phones have less static and clearer sound!,device_hardware
42636,Ey since I updating my iPhone 8 to iOS 11.1 does not stop restarting!! 😡😞😭 #iOS11 #bug,ios_update
1782979,"this update is terrible! TERRIBLE! Phone is hot, and so slow. Send out fix ASAP!",performance
582740,why the hell am i still not able to update to the latest ios? and no i'm not using an iphone 4s,device_hardware
515855,"iPhone q. How come when I toggle off WiFi, it just automatically comes back on to continue terrorizing me w password requests?",connectivity
1762184,I’m so over the service network from and the “I” mistake with 🤦🏽‍♀️👊🏽✌🏽😒,connectivity
448342,after the new updates... my phone has been lagging and glitching... I reset it twice too! #nothappy #annoyingAF #pixel2looksappealingnow,performance
2519360,"please, please, please get rid of the feature that turns WiFi back on after it’s been turned off. I don’t want to be connecting to random open networks. There is zero use for this feature STOP IT. No user benefit whatsoever. Thank god for 280 characters.",connectivity
2929725,Please fix iOS 11 battery drain. I have to run in low battery to survive the day.,battery_charging
2112801,I constantly have the same problem with the Wi-Fi. design standards have really gone downhill.,connectivity
854543,"None of them. Made in iTunes or bought from the Apple Store. None are working :( It is sad. I googled it, many users have same iOS 11 issue",app_store_itunes
1747358,My phone freezes on a regular basis. Very much regret iOS 11. please some of your $200 billion to make the phones work.,performance
431302,I am having the same problem and I keep losing signal.,connectivity
1961579,can I bring in my old IPad and trade it in store for accessories? Or has to be towards purchase of new iPad?,billing_payment_purchase
951783,Hai apple why i cant watch movie using hdmi connector using my ipad this happened after update ios 11.03,ios_update
1834150,Anyone else have battery draining issues since the iOS 11 updates? Fixes? Hints? Tx,battery_charging
2647166,"Newest update, iPhone 7 Plus, will not accept the headphone adapter made by Apple.",device_hardware
1192998,It did go to sleep this time. I have an iPhone 8 plus if that matters.,device_hardware
1589894,Dear . Text replacements synced in iCloud please. Setting these up every time I get a new device is a pain in the ass.,apple_id_icloud
270339,Fingerprint ID not working in app store since update. Restart &amp; adding different fingerprint doesn't help. 11.0.2,app_store_itunes
1616906,what’s up with my flash light being disabled when I my battery drops under 15%?,battery_charging
1953061,"Thank you, I appreciate it ! I could be doing anything on my phone and it freezes or restarts, including when I make phone calls too",performance
95789,Done all that even done the reboot. It now does it only periodically. Just to reiterate the WiFi and internet are working fine it’s just that the left side does not reflect this every time.,connectivity
2179578,kinda sad when u have the 8 but it still freezes!,performance
1974097,I’m tired of these battery issues,battery_charging
2279233,Thanks managed to get it to work. No place to check/change password. It was frustrating but handled.,apple_id_icloud
1989913,"order in the album, but when I got to re-download them, they just don’t show up. It’s impossible to re-download them. Please help. (2/2)",orders_products_warranty
757838,Yes. I received a notification earlier today at my job and I have bee on WiFi all day.,connectivity
1758659,Fix the question mark box it’s been days now this is slow for you guys,performance
2756180,Anyone else’s iPhone look like it’s been downloading something for the past 3 days? Coincidentally after the last update?,device_hardware
922785,"iOS 11.0.2 basically bricked my 8. Power button doesn't work, screen doesn't work, only podcast I'm listening to. msgs greyed",apple_music_media
2271580,"Went to the store ave NY. Asked for a Apple Watch series 3 and got charged for a Apple Watch 4g. Wrong serial number printed at the product, 2 times store and yet no solution. What’s up with that ?",billing_payment_purchase
1828351,I an faving various bugs in my iPhone 6 32GB after I have updated it to iOS 11. To whom Do I report the bug?,ios_update
1286458,"Apple Music - the worst, unstable, unreliable music streaming service. are you going to fix it?",apple_music_media
1795754,Apple software 11.0.3 update has just ruined my iPhone 😡😡😡😡 thanks a lot Apple,device_hardware
1444450,"hey, updated my iMac and it's been stuck on this screen for ages. Any thoughts?",screen_display_keyboard
2253469,"hi, had my apple headphones (that came with my iphone 7) plugged in to my phone for about 2 hrs tonight and noticed that within this time the connector bit had turned red hot..?",device_hardware
1641242,y’all better fix my goddamn keyboard I️ don’t like this shit😒,screen_display_keyboard
2271841,"Hey same problem again. When I click ""update all"" Appstore freezes. What do I do?",performance
480619,"An app froze and as I tried to exit out of it, it charged me a bunch of money for a subscription. Trying to get it resolved has probably been the worst experience I’ve had with my iPhone so far.",billing_payment_purchase
371449,I downloaded Some not all of it when I downloaded ios before it never messed with my music or anything else,apple_music_media
2695098,. - my new iPhone X won’t stop displaying “Purchase of this item is not currently available...” any way to fix?,billing_payment_purchase
2169720,anyway for me to check my iPhone battery health?,battery_charging
2307286,All of my ringtones were purchased through iTunes.,app_store_itunes
2616504,I bought a brand new 6 in September and it was working perfectly well until the updates and now I’ve had so many problems with battery and the screen freezing/ apps crashing etc.,app_issues
1445533,", I’ve tried via FB but 👎 on response. I’ve updated my iPhone SE to 11.0.3 an now it won’t talk to my Hyundai i10. Help please",ios_update
2621253,"Dear the new iOS update is so wack tbh, it feels so shaky, like literally. I like the added touch with the screenshot but I could easy give that up for the feel and ease of the old one. AND THE NEW FACETIME TONE IS HIDEOUS!!!",screen_display_keyboard
738058,iPad mini 2 with iOS 11.0.2 😉,ios_update
1004474,"The most recent iOS updates are pissing me off. Since updating, my phone no longer works via USB or Bluetooth in my car. Cheers 👍🏼",connectivity
486292,I’m about done with my #iPhone ever since the last update my phone flickers off for a second and I’ve seen other ppl complaining the same,device_hardware
1627537,App Store app badge shows “5” but I tap it and go to updates- no updates. Hasn’t worked right since iOS10. #iOS11 #WTF,app_store_itunes
2948328,It has started working after i restarted the system.. dont know how. Anyway.. thanx for ur support. It appreciable ! No doubt why u r still no.1. Anywys... can u send me iphone X for free.. thnx in advance.:) Love from India.,device_hardware
2493931,This new iPhone alarm update is a shambles. Slagging Alistair Rupert Clark off the other day for being late for work and it made me do the same this morning. Get it sorted,performance
1525163,fix the latest update. WiFi/cellular data keeps turning off on its own.,connectivity
945721,Really disappointed with the new #iPhone8 ... it’s crazy how buggy it is. we need a software update fast 11.0.3 is not good.,ios_update
1510853,ios 11.0.3 battery life only last few hours😡😡😡,battery_charging
1470858,i have iphone6 and updated it to ios11.1 and it stopes working now it takes 2 days 😔 on this condition,device_hardware
2728166,Please either fix the basic functions of IOS so that I can use my expensive iPhone 7 or accept a full return of the device. Phone locks up repeatedly and many times each day I am compelled to buy ANY Android.,device_hardware
1391870,"Hey , feature request: long press to actually turn off Wi-Fi and BlueTooth. Thanks!",connectivity
2436021,I am currently in Malaysia. I have also spoken to and the billing issue is with Apple. Thanks,billing_payment_purchase
27508,Unable to update apps when connected to WiFi.,connectivity
948867,Fix the problem with the app store,app_store_itunes
2110925,Y’all gotta fix the WiFi settings bc when I have “ask to join networks” turned off this shit is STILL asking me like every five minutes wtf,connectivity
1434456,"OK, , really? Photos doesn't allow me to import from my iPhone to an external drive &amp; doesn't allow me to sort photos on phone?",device_hardware
270314,I love when my music just shuts down mid workout and won’t reload without crashing my new phone. #ios11update 😡😡,apple_music_media
2078762,my 6sPlus got worst after iOS 1103 updates! My screen is original.Please let us return back to the old iOS !🤦‍♀️😡,screen_display_keyboard
2079488,you need to fix bluetooth controls in ios 11,connectivity
1857322,My charger just burned me????? tf going on,battery_charging
939219,ever since I updated my iPhone to iOS 11 all my apps are running slow &amp; take long to open. My phone constantly freezes and this never happened before the update!!! Just terrible can you fix the bugs ASAP!!!!!!!!!,performance
1420229,"It’s glitchy, it freezes and randomly black screens and when I unlock it the background stays stuck behind my apps",screen_display_keyboard
263454,", I want my extended horizontal keyboard back in OS 11. Please fix ASAP.",screen_display_keyboard
2849143,How possibly can that you lost my all information from my icloud account? I’m paying monthly and yearly to you for keeping my information safe? All my contacts notes photos are gone??? And how come you guys are asking us to trust you to be part of Apple Pay?,apple_id_icloud
1963314,what’s up with this latest update? I can’t talk on my iPhone 7. I’ve had it for maybe sixty days. Nothing but problems with it,device_hardware
754630,"why has the latest update fucked up every single feature on my iPhone 7? Worse battery life, can't run more than 1 app at once",battery_charging
406631,Dear where have all my #iCloud emails gone?,apple_id_icloud
2024569,Hey were you actually planning on fixing the iOS 11 calculator or... 🤔,ios_update
1678485,Has anyone else’s Touch ID stopped working since the last update?,screen_display_keyboard
903016,"After updating the new IOS my iPhone has just decided to be the slowest, most useless thing ever, apps are barely working!",performance
1332287,Anyone had problems with alarms on their phone since the new iOS update? Mine goes off late &amp; almost made me late for work today!,ios_update
1011826,#AppleiTunes has become complete junk. How many times will you refuse to let me download movies you already charged me for?,app_store_itunes
1237633,after upgrading to iOS 11.0.3 my iPhone’s battery last MINUTES 😡 100% to red in literally minutes of light use,battery_charging
1974119,I have Iphone 7 currently ios 11.0.3 was installed. 😶,ios_update
1681677,"The isssue happened with the most recent iOS update, yes.",ios_update
1145085,11.0.3 iPhone 6S plus ... apps shut down randomly the battery dyes so much faster + it freezes too often. I gotta shut it off + restart 😏,battery_charging
1828559,updated my iPhone software yesterday... now battery drains quickly. Dropped 10% in 20 minutes without usage and all apps closed.,battery_charging
1170158,(1) Thanks! I'm trying to update it since yesterday. I tried to do it manually but I couldn't and mobile stayed on black apple screen.,screen_display_keyboard
150013,My battery jus dropped from 90% to 8% in 20min wtfgo,battery_charging
1133596,I set my payment to none in the appstore but it keeps asking me,billing_payment_purchase
1071768,Everywhere. The keyboard is choosing random letters to ignore,screen_display_keyboard
1901287,please help. Foriegn friend got tricked by store employee to get replacement for broken phone. Can’t return it now.,orders_products_warranty
810181,"WHY YOU LIE WHEN YOU SAID ""you will not be charged for adding card details"" GIVE ME MA £1 BACK",billing_payment_purchase
548070,I’ve seriously had enough of my IPhone 7 freezing all the type 😡 what’s going on ?,performance
1636609,I dont know a single soul who needs access to the app store within a text message. Wtf ??,app_store_itunes
233356,Why can’t I play purchased 4K content on my new expensive 5k display #imac ?,billing_payment_purchase
586925,", my iPhone 6s started to drain the battery in a very unusual way. Every 20 second on screen is 1 or 2 percent of my battery! It seems to be fine on standby. Is there anything I can do to figure out the reason?",battery_charging
2843889,"guys any help would be greatly appreciated, my iPhone 6 WiFi reception has stopped in the last few days. The phone is 18 months old and my WiFi has always been perfect, seems to be happening to lots of people according to chat forums on the web. What’s the fix",connectivity
2942898,the software updates have progressively made my software worse on my iPhone so???? Can y’all fix this or??,ios_update
286915,Ya me too plz I can’t handle this battery drain it’s ridiculous i can’t turn on my cellular,battery_charging
2014394,I’ve seen a couple people complaining about the keyboard since th last update as to why this changes the letter,screen_display_keyboard
1605516,"So my iPhone 8 and apps are up to date, but I’m not seeing a lot of emojis on Twitter and Facebook. What gives ?",device_hardware
940978,"Hi , why did you remove the auto-play next episode feature in Podcasts? I can’t listen to short episodes while cleaning anymore.",apple_music_media
2500892,"My Daughter has an iPhone 6S which she updated and now can't use the front camera and the battery lasts an hour from full, what can she do. #gladigotridofmyiphone",battery_charging
2918881,"No need to DM. This is all over the internet. Apparently the root user is very easy to enable in High Sierra, no password required.",apple_id_icloud
793988,iOS 11. ever since I updated I’m connecting to WiFi and the brightness just has a mind of its own and I can’t find where to disable.,connectivity
902832,My iPad2 is having battery issues. Worth it to replace the battery or to recycle?,battery_charging
366558,iPhone 7&amp;7plus is best don’t upgrade to iPhone 8&amp;8plus it’s worst battery life after updating iOS 11.2 🤦‍♂️🙏 ...,battery_charging
1467516,"Hi I need a replacement space bar for my macbook 12"" retina A1534. where can i buy one?",orders_products_warranty
522972,I’m so fed up with I’ve been calling them since Sunday regarding my iPhone X not backing up to iCloud and I keep getting the run around. I have spoken with two senior advisors and both said they would follow up the next day with a call and that never happened 😡.,apple_id_icloud
2642,still no reliable Bluetooth on my iPhone 8+.,connectivity
506499,"So my iPhone 6s is now getting really hot, and randomly turning off for about 5 seconds. This has happened before and after the new update. It worked fine at 2am this morning, only about 5 hours ago. Please help",device_hardware
1465074,Hey since I updated my iPhone 7 (less than a year old) to iOS 11.01 it’s been acting crazy. What gives? Just had a meltdown.,ios_update
1860311,I have my watch set to show all imessage alerts however it rarely displays imessage on iwatch,screen_display_keyboard
2863550,why does iOS 11 drain our batteries like that? Do something about it,ios_update
542401,Om de twee minuten schakelt mijn iPhone zichzelf uit. Is pas sinds vannacht. Vet irritant. Meer mensen last van?,device_hardware
1909807,please tell me why my phone won’t record video since i upgraded to iOS 11?? it freezes up.,performance
2547135,why do my podcasts skip to the next one before finishing current one? sometimes by just a couple of minutes; sometimes it goes on a skipping roll every couple of minutes. very annoying,apple_music_media
1813735,my iPhone 6S still can’t react to my earphones after the iOS11 update. Please keep your updates if they’re not going to fix it,device_hardware
2021648,Y'all my phone still hasn't gotten the iOS 11 update. Helpppp,ios_update
143569,get this music app off my FUCKING LOCK SCREEN!!!! #updatesaregarbage #iwillswitchtodroid #fixyourshit,apple_music_media
1625378,when are you gonna fix our phones I’m getting frustrated with the slowness and app dropping since downloading this new system,performance
2863532,Hi! New phone and I keep getting this pop-up (attached). but no approval request received on other device and I do not know what code is being asked for. Thanks!,device_hardware
2237363,"return me the ios10.3, ios 11 is worst... i hate it... it doesn’t work properly, lags a lot, hangs",performance
2746141,so got iPhone 8 Plus. Restored my phone from iCloud back up 2 days ago. All pics are gone. How do I get them back,apple_id_icloud
2923646,"It’s Actually a IPod 6th, IOS 11.1.2",ios_update
993405,the latest update has made my phone go really slow to use. Why do you do updates that seem to worsen performance and not improve!,performance
2293557,would you care to explain to me why my phone keeps freezing? It’s frustrating.,performance
726694,"iPhone 7, iOS 11.0.2",ios_update
246531,"Ya actualice jaja. Me pasa lo mismo con el bluetooth, o directamente no se conecta 👹🔥💣🔪",connectivity
2707689,umm how do I cancel this family Apple Music subscription??? I never meant to buy it I was trying to read details!!!!,apple_music_media
1008516,"Why are u randomly uninstalling dictionaries and then not letting me reinstall them? iPhone, ios 11.0.3",ios_update
1773898,"this should automatically turn off when I turn my podcast off, I’m not sure whyit doesn’t",apple_music_media
2093861,Ever since I’ve updated my phone it has a glitch on the keyboard 🙄 wth,screen_display_keyboard
2702090,I did it all through my MacBook Air. I’ve been so loyal since the start of iPhones. But this is making me think twice now about keeping my phone.,device_hardware
1886856,I would like to check my iPhone 6s's battery health. Can you please help? Thanks.,battery_charging
2373250,upgraded to iOS11 on an iPhone 6 and now whenever I use the camera app the screen shakes....... what's up with that.,screen_display_keyboard
1272421,"Nearly burnt the house down. Official cable and iPad plug, fire risk",device_hardware
1910758,"IOS 11 has completely killed my phone, every app freezes and closes which is almost as annoying as being priced out of a new one.",performance
1411629,FIX THE PROBLEM WITH MY KEYBOARD,screen_display_keyboard
2238944,why do i continually get notifications for iCloud when i specifically have signed out of it on all my devices because i don’t wish to use it?,apple_id_icloud
2522488,"both my wife and I upgraded to #ios11 on our iphone7's and the battery has been straight garbage. We have been through all the generic tips to save battery life but it is still horrible. Gotta be a software fix for this soon, this is unbearable. #fixit",battery_charging
2445249,No changes! And even the backup was for two days before. And both devices still hanging all the day today!,device_hardware
1736081,getting pretty close to switching phone makers. This new update sucks. My phone is slower than before.,performance
686612,why does Bluetooth &amp; WiFi not stay off when using control panel rather than menu so hotspots still appear? #irritating #ios11,connectivity
2051133,iOS 11 sucks can I go back to 10?,ios_update
249180,I can however update apps but I can't install new ones or download purchases,billing_payment_purchase
2404939,No message alert when iPhone screen is locked #IOS11 🤬,screen_display_keyboard
2702211,what’s going on with my Apple Music?!!! What day of the month do u guys take the 9.99,apple_music_media
177041,Damn Ever since I got that iOS 11 update my shit glitching,ios_update
1698628,But it's the same. I never used to have a problem updating over wifi.,connectivity
2680938,"the new update, sucks. It also sucks the life out of my battery. Main reason why it... sucks. Fix it.",battery_charging
1995499,ur stupid iOS update made my phone slow so what’s really good.,performance
2050310,your new update messed with me and my bro’s podcasts please help in our time of need,apple_music_media
1742532,Why did you take away battery % display options It was a useful indicator,battery_charging
326444,#iOS11.0.2 #apple Yay for the new update I woke up to; my battery is down 30% in under 30min of normal use! Srsly?!?,battery_charging
1288216,Dear MY IPHONE IS FUCKEN TRIPPING 🙃,device_hardware
1901017,Anyone else having issues with App Store today? Haven’t been able to upgrade apps or download all day.,app_store_itunes
2062457,will there be another software update to solve the screen freezing issue the last update caused in the iPhone SE?,screen_display_keyboard
1475396,"pls help, unable to install apps in iPad",device_hardware
559223,is Audioslave’s “Relavations” album not supposed to be on iTunes? It’s missing from the Canadian store.,app_store_itunes
2577074,bloqueó el ID de mi iPad hace cuatro meses y sus departamentos de atención al cliente y soporte llevan todo este tiempo mareándome sin solucionar el problema. ¿Qué hago?,device_hardware
2213963,bluetooth doesn’t work,connectivity
1304261,Actually instagram accepts only 1:00 long videos and I solved the problem but fuck iCloud and Apple Storage still makes no sense,apple_id_icloud
2286254,"Hey this I glitch is getting worse and worse. I don’t want a shortcut, I want solutions. When can we expect that software update?",ios_update
1586261,And they can't handle a paypal setup. It's like they don't want my monthly icloud sub,apple_id_icloud
2025335,when are you going to improve iOS 11? Battery drain?,battery_charging
2070031,WTF these updates are THE WORST! My phone is constantly dying. Can’t hold a charge whatsoever. #fixthebattery,battery_charging
2894810,"My bluetooth was off, i checked (pull down top right) and I had been getting notifications and phone calls on my apple watch. WTH .",connectivity
2950959,Apple Music hasn’t been working since I update my IOS.,apple_music_media
1773614,is there a way to update apps on an iPad through iTunes on a mac?,app_store_itunes
2052656,Anyone else frustrated w/ latest iOS update? I feel like my phone is running at half speed!,ios_update
1937246,"updated my phone &amp; now it’s slow as shit. well played , well played. 😒",performance
1368817,is there any way to permanently disable live mode on the iPhone camera?,device_hardware
647334,Not happy with your new software update. Some things are better- but although hate calling - I'm feeling like a pest,ios_update
630970,7. And this started with your latest update. Battery was fine before then.,battery_charging
1076338,Is there a way to downgrade my phone to iOS 10.3.3? My phone is not the same as it was before because of the iOS 11 update .,ios_update
2532538,iPhone switches audio to AirPods as soon as I open the enclosure.It should wait till I put them in my ears bug in ios11,apple_music_media
1276385,"I see that apple upgrade users can start preorder one the iphone x now, is this US only or is this available in Uk as I cant?",orders_products_warranty
1828436,"iOS 11 is pants, constantly crashing for a few minutes whilst typing on my keyboard, notably when using emojis...",screen_display_keyboard
434663,Dear couldn’t you at least wait till you drop iPhone x before you fucked up my 7+. #iOS11sucks my phone keeps freezing for like 5 mins or more at a time and the Bluetooth doesn’t work 80% of the time in my car 👿,connectivity
1856896,Why did 11.0.3 make my 8+ lose 25% battery life? Stuff like this is why I’ve never updated until apps required it. 😡😡,battery_charging
1634574,"I want to check my battery health, do I need to replace it especially after many turn offs in Cold weather, can you help me ?",battery_charging
407527,question about Apple.music,apple_music_media
2008028,"I am surprised with this reply. This is a software issue, how does a restart would solve this? FYI: The issue is still not resolved, I am using iOS 11.1.1",ios_update
557917,umm stop SLOWING DOWN MY PHONE,performance
1767357,please fix the keyboard issue with the letter eye turning into A?,screen_display_keyboard
627976,any known issues with Apple Music right now? Not letting me search for songs.,apple_music_media
1970552,ever since #iOS11 updates my #Iphone been TRASH. Time to make the switch unless fixes this shit STAT!!!,device_hardware
1582082,"My phone still won't work since that iOS 11 update, thanks",ios_update
937720,My new airpods are skipping Usually around 4-8 times within 4 mins Is it possible ios 11 compatibility? I have iPhone 7plus,apple_music_media
2057601,Hello for some reason my Air Pods is struggling connecting to my iPhone 7 after the last update. It connects fine with my iPad,device_hardware
1142092,"If you have written a review on the , Apple is showing your AppleID password on your review. Not good",apple_id_icloud
766955,please fix this ios 11! Software is glitchy aF!,ios_update
521296,I have the same problem. Now my Iphone 7 restart every 2 minutes.,device_hardware
1781215,Hey since I've downloaded the new iOS every time I call someone the screen splits and I can't see half of it. Any advice?,screen_display_keyboard
2573916,hey. Can i get the history of the apps downloaded from the app store??,app_store_itunes
1181545,How do I tell my iPhone to STOP taking Live Photos by default? The setting to control this #UselessFeature is gone in iOS11,device_hardware
2896140,I ran a repair and tried to reinstall the OS...its taking a looong time with just a white screen now for about 30 minutes. Could the Hard Drive be bad?,screen_display_keyboard
2618277,"Yes the iphone is slow to respond. While looking for contacts, it always lag.",performance
2841941,Hey Just got my third robo-call of the morning letting me know my apple ID was compromised and prompting me to either call a different number or hit 1 to talk to someone. Seems super sketchy.,apple_id_icloud
1441970,Draining my battery &amp; closes out of photos when I’m cropping them,battery_charging
811640,can I ask about a rather dodgy txt I’ve had about my Apple ID about to expire,apple_id_icloud
1680004,are you guys going to fix the keyboard glitch problem? Because it’d be cool if I️ could type the letter “I️”,screen_display_keyboard
2177323,after the last update iTunes no longer manage IOS what do I do about all these apps on the Mac?,app_store_itunes
